word_id,root_id,sequence,sequence_2
"9823","987","3","1"
"9823","637","2","2"
"9823","91","1","3"
"9824","855","4","2"
"9824","717","3","3"
"9824","100","2","4"
"9824","35","1","1"
"8243","2712","3","1"
"8243","2168","2","2"
"8243","3","1","3"
"621","1393","2","1"
"621","2934","1","2"
"9631","3530","1","2"
"9887","782","2","3"
"9887","1085","1","2"
"9887","3528","3","1"
"7867","2905","1","2"
"7867","3844","3","1"
"1262","842","3","1"
"1262","4198","2","3"
"1262","1290","1","2"
"10470","1490","2","1"
"10470","256","1","2"
"10073","855","2","1"
"10073","735","1","2"
"9868","819","2","1"
"9868","748","1","2"
"10365","3210","2","1"
"10365","971","1","2"
"20199","434","2","3"
"8751","2905","1","3"
"8751","3593","3","1"
"8751","2591","2","2"
"7126","93","1","2"
"7126","2020","2","1"
"9906","812","3","1"
"9906","2768","2","2"
"9906","113","1","3"
"1354","987","3","1"
"1354","1137","2","2"
"1354","106","1","3"
"10021","845","3","1"
"10021","2060","2","2"
"10021","93","1","3"
"10493","985","3","1"
"10493","341","2","3"
"10493","21","1","2"
"10495","4085","3",NULL
"10495","782","2","1"
"10321","1290","1","2"
"10321","2077","2","1"
"3322","2606","2","2"
"3322","43","1","3"
"3322","987","3","1"
"3226","2905","1","3"
"10498","1364","1","1"
"10498","4085","3",NULL
"10500","987","3","1"
"10500","722","2","2"
"10500","2905","1","3"
"10337","329","2","2"
"10337","4265","1","3"
"10337","2090","3","1"
"9789","4112","1","2"
"9789","3368","3",NULL
"9790","807","3","1"
"9790","1506","2","2"
"9790","1734","1","3"
"8204","3145","1","2"
"8204","3369","2","1"
"10505","2131","2","1"
"10505","1200","1","2"
"10506","1426","2","1"
"10506","1288","1","2"
"6028","338","2","1"
"6028","2905","1","2"
"19903","4055","2",NULL
"10507","93","1","2"
"602","1090","2","1"
"602","1505","1","2"
"4110","690","2","1"
"4110","1439","1","2"
"10510","1506","2","2"
"10510","35","1","3"
"10510","803","3","1"
"10520","888","3","1"
"10520","1215","2","2"
"10520","4265","1","3"
"10521","822","2","1"
"10521","951","1","2"
"8632","271","1","2"
"8632","3568","2","1"
"9065","21","1","2"
"9065","722","2","1"
"10528","987","3","1"
"10528","1344","1","2"
"10528","1616","2","3"
"10529","3372","1","1"
"6122","1956","2","1"
"6122","994","1","2"
"408","4086","2",NULL
"1090","994","1","3"
"1090","4313","2","2"
"7416","3090","3","1"
"7416","340","2","3"
"7416","34","1","2"
"7834","2905","1","3"
"6806","3549","3","1"
"2990","2905","1","2"
"8051","2905","1","3"
"7855","2905","1","3"
"7848","2905","1","3"
"1957","2905","1","2"
"322","2905","1","3"
"8158","2905","1","3"
"8110","2905","1","3"
"6874","2905","1","3"
"4581","2905","1","2"
"1978","2905","1","2"
"5751","2905","1","3"
"376","2905","1","3"
"6370","2905","1","3"
"979","2905","1","2"
"5945","2905","1","2"
"7210","2905","1","3"
"1991","2905","1","3"
"4753","2905","1","2"
"2813","2905","1","3"
"10405","823","3","1"
"10405","786","2","2"
"10405","21","1","3"
"10406","297","2","2"
"10406","951","1","3"
"10406","3347","3","1"
"1020","297","2","2"
"1020","987","3","1"
"1020","1411","1","3"
"3613","987","3","1"
"3613","699","2","2"
"3613","110","1","3"
"1139","1275","2","1"
"1139","1391","1","2"
"10259","869","3","1"
"10259","3375","2","2"
"10259","407","1","3"
"10260","886","3","1"
"10260","133","2","3"
"10260","52","1","2"
"9889","869","3","1"
"9889","292","2","3"
"9889","54","1","2"
"10261","822","3","1"
"10261","2627","2","3"
"10261","2905","1","2"
"10262","1919","3","1"
"10262","723","2","3"
"10262","59","1","2"
"10263","530","1","2"
"10263","3343","2","1"
"9734","4055","3",NULL
"9734","792","2","1"
"10264","639","1","2"
"10264","699","2","1"
"10265","637","2","1"
"10265","639","1","2"
"10266","91","1","2"
"10266","782","2","1"
"10267","872","3","1"
"10267","434","2","2"
"10267","93","1","3"
"10268","1755","2","1"
"10268","100","1","2"
"10269","897","2","1"
"10269","1428","1","2"
"7920","809","3","1"
"7920","342","2","3"
"7920","107","1","2"
"7568","908","3","1"
"7568","782","2","2"
"7568","3014","1","3"
"8199","771","1","2"
"8199","871","2","1"
"7944","880","2","1"
"7944","575","1","2"
"918","3377","2","1"
"918","748","1","2"
"10523","2573","2","2"
"10523","728","1","3"
"10523","942","3","1"
"10524","21","1","3"
"10524","699","2","2"
"10524","987","3","1"
"10525","1","1","2"
"10525","942","3","1"
"10525","1953","2","3"
"8885","959","2","1"
"8885","2866","1","2"
"870","880","3","1"
"870","1224","2","2"
"870","508","1","3"
"10522","869","3","1"
"10522","1224","2","2"
"10522","508","1","3"
"6025","1642","2","1"
"6025","1467","1","2"
"10551","824","3","1"
"10551","708","2","2"
"10551","91","1","3"
"10552","1428","1","2"
"10552","1691","2","1"
"10553","3380","2","2"
"10553","2766","1","1"
"10547","1064","2","1"
"10547","2280","1","2"
"8241","1064","2","1"
"8241","2564","1","2"
"10496","4111","2","2"
"10496","803","3","1"
"10496","260","1","3"
"9899","1945","2","1"
"9899","3383","1","2"
"10531","1031","1","3"
"10531","2063","2","2"
"10531","823","3","1"
"10532","2819","2","1"
"10532","556","1","2"
"10533","556","2","1"
"10533","1024","1","2"
"10587","1919","2","1"
"10587","1331","1","2"
"7111","842","2","1"
"7111","1659","1","2"
"5922","3946","2","2"
"5922","1127","1","1"
"10534","846","2","1"
"10534","636","1","2"
"6460","872","2","1"
"6460","3388","1","2"
"10536","652","2","1"
"10536","2905","1","2"
"8439","881","2","1"
"8439","652","1","2"
"10537","43","1","3"
"10537","1893","2","2"
"10537","822","3","1"
"10538","3232","1","2"
"10538","811","2","1"
"10539","722","1","1"
"10540","2050","1","2"
"10540","809","2","1"
"10541","1229","2","1"
"10541","3644","3",NULL
"3858","959","3","1"
"3858","3480","1","3"
"3858","2458","2","2"
"10597","823","2","1"
"10597","3055","1","2"
"10599","823","3","4"
"10599","1750","2","3"
"10599","2905","1","2"
"10993","822","3","1"
"10434","1085","1","4"
"10434","484","2","3"
"10434","1459","3","2"
"10601","822","3","1"
"10601","1364","1","2"
"10601","1365","2","3"
"10602","1297","2","1"
"10602","728","1","2"
"10556","182","1","1"
"10558","1490","3","1"
"10558","1137","2","2"
"10558","93","1","3"
"10559","4055","2",NULL
"10560","270","1","1"
"1441","178","1","2"
"1441","2111","2","1"
"1058","870","2","1"
"1058","2559","1","2"
"9750","886","2","1"
"9750","1050","1","2"
"10430","484","1","2"
"10430","2022","2","1"
"10561","291","1","2"
"10561","809","2","1"
"10383","297","1","2"
"10383","823","2","1"
"10562","1709","1","2"
"10562","822","2","1"
"6947","803","2","1"
"6947","311","1","2"
"10563","813","3","1"
"10563","341","2","3"
"10563","1344","1","2"
"9763","4086","2",NULL
"10564","823","2","1"
"10564","2147","1","2"
"6398","352","2","1"
"6398","21","1","2"
"10565","118","1","2"
"10565","358","2","1"
"10411","869","2","1"
"10411","374","1","2"
"7366","392","1","2"
"7366","3392","2","1"
"10566","449","1","2"
"10566","1301","2","1"
"10588","1621","1","3"
"10588","2540","2","2"
"10588","820","3","1"
"8431","3259","2","1"
"8431","1805","1","2"
"2569","2651","2","1"
"2569","3064","1","2"
"10593","881","2","1"
"10593","2056","1","2"
"10594","1566","1","2"
"10594","846","2","1"
"10595","2651","2","1"
"10595","2459","1","2"
"10135","467","2","1"
"10135","3396","1","2"
"6298","1459","1","2"
"6298","803","2","1"
"1662","809","2","1"
"1662","786","1","2"
"10384","374","2","1"
"10384","1283","1","2"
"1597","699","1","1"
"1349","118","1","2"
"1349","699","2","1"
"10388","809","3","1"
"10388","1957","2","3"
"10388","8","1","2"
"10389","823","3","1"
"10389","967","1","3"
"10389","1957","2","2"
"10125","2495","2","3"
"10125","1344","1","2"
"10125","1594","3","1"
"3996","886","3","1"
"3996","1137","2","2"
"3996","43","1","3"
"631","1788","1","2"
"631","2020","2","1"
"6042","1065","3","1"
"6042","255","2","2"
"6042","2905","1","3"
"7061","1249","2","1"
"7061","2492","1","2"
"5428","823","2","1"
"5428","2446","1","2"
"9992","822","3","1"
"9992","1364","1","2"
"9992","3397","2","3"
"580","1708","3","2"
"580","100","2","3"
"580","4086","4",NULL
"9993","565","1","2"
"9993","881","2","1"
"9994","93","1","3"
"9994","987","3","1"
"9994","2020","2","2"
"9995","100","1","2"
"9995","356","2","1"
"10568","515","2","2"
"10568","813","3","1"
"10633","1450","1","1"
"4494","812","3","1"
"4494","1492","2","2"
"4494","1325","1","3"
"10634","896","3","1"
"10634","687","2","2"
"10634","2","1","3"
"1265","4198","1","3"
"1265","3553","2","2"
"5201","722","2","1"
"10581","2080","2","1"
"10581","1973","1","2"
"10582","822","2","1"
"10582","3178","1","2"
"10583","2533","1","2"
"10169","1494","1","1"
"21884","4085","3",NULL
"10585","4329","2","3"
"10585","1529","1","2"
"10586","1181","1","2"
"10586","3341","2","1"
"10398","1024","1","2"
"10398","994","2","1"
"1555","374","2","2"
"1555","614","1","3"
"1555","846","3","1"
"6260","1490","2","1"
"6260","1513","1","2"
"2496","1374","1","1"
"9883","374","2","1"
"9883","609","1","2"
"8683","100","1","2"
"8683","1038","2","1"
"6706","842","4","1"
"6706","1506","3","3"
"6706","1024","2","4"
"6706","58","1","2"
"3386","3405","2","1"
"3386","2380","1","2"
"10617","1167","2","1"
"10617","715","1","2"
"15788","3912","3","1"
"10618","599","2","1"
"10618","898","3","2"
"10618","3401","1","4"
"10620","1085","1","2"
"10620","1716","2","1"
"10621","1642","3","1"
"10621","1018","2","2"
"10621","35","1","3"
"10022","1634","1","2"
"10022","3402","2","1"
"10626","1024","1","3"
"10626","1642","3","1"
"10626","3089","2","2"
"501","823","3","1"
"501","340","2","2"
"501","3075","1","3"
"10627","2525","2","1"
"10627","2438","1","2"
"10638","1642","3","1"
"10638","1266","2","2"
"10638","21","1","3"
"9806","3403","2","2"
"9806","89","1","1"
"1143","850","3","1"
"1143","1513","1","3"
"1143","2227","2","2"
"9807","1123","2","1"
"9807","1780","1","2"
"9808","803","2","1"
"9808","771","1","2"
"9738","809","2","1"
"9738","1516","1","2"
"5701","1820","2","2"
"5701","118","1","3"
"5701","987","3","1"
"3432","1145","2","2"
"8062","840","2",NULL
"444","1064","3","1"
"444","1298","2","2"
"444","3406","1","3"
"10652","2965","1","3"
"10652","1919","2","2"
"10652","807","3","1"
"5680","2968","1","2"
"5680","3407","2","1"
"456","340","2","1"
"456","3408","1","2"
"10667","1242","3","1"
"10667","3409","2","3"
"10667","1014","1","2"
"10668","636","1","2"
"10668","1476","2","3"
"10668","2080","3","1"
"10320","2352","1","2"
"10320","1743","2","1"
"1077","717","1","2"
"1077","953","2","1"
"9655","987","3","1"
"9655","2667","2","2"
"9655","100","1","3"
"3037","3191","1","2"
"10673","814","2","1"
"10673","3410","1","2"
"9903","3411","2","1"
"1130","4276","1","3"
"1130","340","2","2"
"1130","3210","3","1"
"20396","3620","3","2"
"6885","3624","3","1"
"6885","1807","2","3"
"6885","1325","1","2"
"9904","812","2","1"
"9904","341","1","2"
"10684","3225","3","1"
"10684","770","2","2"
"10684","21","1","3"
"10685","2127","1","2"
"10685","1554","2","1"
"9685","106","1","1"
"10686","869","2","1"
"10686","2355","1","2"
"8536","735","2","2"
"8536","58","1","1"
"10421","897","3","1"
"10421","636","2","2"
"10421","1364","1","3"
"9608","994","2","1"
"9608","91","1","2"
"10690","594","1","2"
"10690","838","2","1"
"10693","449","2","1"
"10693","30","1","2"
"10694","100","1","2"
"10694","1502","2","1"
"10695","3414","3","1"
"10695","1494","2","2"
"10695","100","1","3"
"10700","815","2","1"
"10700","713","1","2"
"10702","1137","2","1"
"10702","100","1","2"
"10703","100","1","2"
"10703","759","2","1"
"10704","815","2","1"
"10704","474","1","2"
"10705","1426","2","1"
"10705","3254","1","2"
"1546","1118","2","3"
"7861","3551","3","1"
"7861","3415","2","2"
"7861","1206","1","3"
"10324","830","2","1"
"10324","3168","1","2"
"10719","2060","2","2"
"10719","100","1","3"
"10719","842","3","1"
"9765","823","3","1"
"9765","1638","2","3"
"9765","1024","1","2"
"10725","56","1","1"
"10725","3639","2","2"
"1356","4196","2","1"
"10727","1298","2","1"
"10727","2905","1","2"
"7914","110","1","3"
"7914","1123","3","1"
"7914","1827","2","2"
"10164","655","2","1"
"10164","43","1","2"
"4040","3504","1","1"
"2929","1177","1","1"
"565","878","3","1"
"565","1516","2","2"
"565","2599","1","3"
"451","91","1","4"
"451","840","4","1"
"451","1085","2","3"
"451","2123","3","2"
"1242","822","3","1"
"1242","963","2","2"
"1242","3418","1","3"
"9987","871","2","1"
"9987","1558","1","2"
"7457","100","1","3"
"7457","722","2","2"
"7457","987","3","1"
"9988","1490","3","1"
"9988","256","2","3"
"9988","35","1","2"
"9886","2148","3","1"
"9886","1616","2","2"
"9886","91","1","3"
"9888","3947","2","1"
"9888","2559","1","2"
"10407","699","2","1"
"10407","1439","1","2"
"10408","699","2","1"
"10408","93","1","2"
"10409","3014","1","2"
"10409","699","2","1"
"10410","2156","1","2"
"10410","959","3",NULL
"10413","374","2","1"
"10413","89","1","2"
"10414","467","1","2"
"10414","374","2","1"
"1541","374","1","2"
"1541","467","2","1"
"10390","3420","2","1"
"10390","503","1","2"
"10391","467","2","1"
"10391","1957","1","2"
"1299","503","2","3"
"1299","822","3","1"
"1299","1384","1","2"
"10392","822","3","1"
"10392","1957","2","3"
"10392","35","1","2"
"10511","58","1","2"
"10511","942","3","1"
"10511","1394","2","3"
"10513","896","2","1"
"10513","636","1","2"
"10514","886","3","1"
"10514","717","2","2"
"10514","93","1","3"
"10515","812","3","1"
"10515","1358","1","2"
"10515","1697","2","3"
"10518","4085","3",NULL
"10518","774","2","1"
"6743","35","1","3"
"6743","759","2","2"
"6743","987","3","1"
"8981","985","3","1"
"8981","340","2","2"
"8981","232","1","3"
"7863","267","1","2"
"7863","3423","2","1"
"7864","820","2","1"
"7864","3102","1","2"
"7865","110","1","2"
"7865","292","2","3"
"7865","2133","3","1"
"657","2301","1","2"
"657","809","2","1"
"7866","1073","2","2"
"7866","1391","1","3"
"7866","822","3","1"
"1049","804","3","1"
"1049","714","2","3"
"1049","58","1","2"
"7868","881","3","1"
"7868","3428","2","3"
"7868","520","1","2"
"7869","3429","1","2"
"7869","869","2","1"
"7715","771","1","2"
"7715","1594","2","1"
"7668","842","3","1"
"7668","1679","2","2"
"7668","110","1","3"
"7669","1655","1","3"
"7669","2214","2","2"
"7669","896","3","1"
"7671","2162","1","1"
"10737","40","1","1"
"10737","1141","2","2"
"10738","2412","2","1"
"10738","1024","1","2"
"10739","1294","2","1"
"10739","3430","1","2"
"10740","822","3","1"
"10740","999","2","3"
"10740","1200","1","2"
"10422","886","2","1"
"10422","1820","1","2"
"10742","869","3","1"
"10742","402","2","3"
"10742","211","1","2"
"10743","3410","2","1"
"10743","100","1","2"
"8206","4273","1",NULL
"10766","813","3","1"
"10766","341","2","3"
"10766","1344","1","2"
"6957","1755","2","1"
"6957","1024","1","2"
"10769","1734","1","2"
"10771","3093","2","2"
"10771","3494","1","3"
"1279","840","3","1"
"1279","1463","2","3"
"1279","1112","1","2"
"10776","2641","2","1"
"10776","1206","1","2"
"10779","2536","2","2"
"10779","3340","1","1"
"10780","2651","2","1"
"10780","1537","1","2"
"21194","987","4",NULL
"10782","999","1","3"
"10782","4166","2","2"
"10783","3432","2","3"
"10783","113","1","2"
"10783","809","3","1"
"10784","2465","2","1"
"10784","3433","1","2"
"1158","163","2","2"
"1158","520","1","1"
"10730","450","1","1"
"8524","1484","3","1"
"8524","1713","2","2"
"8524","100","1","3"
"7266","3383","2","2"
"7266","1085","1","3"
"7266","2174","3","1"
"10746","1301","2","1"
"10746","1835","1","2"
"511","814","2","1"
"511","1887","1","2"
"6039","1791","2","1"
"6039","2591","1","2"
"503","2203","2","2"
"503","31","1","3"
"503","1064","3","1"
"10772","2540","2","1"
"10772","3436","1","2"
"10778","1642","4","1"
"10778","2849","3","3"
"10778","21","2","4"
"10778","35","1","2"
"10748","878","2","1"
"10748","355","1","2"
"10732","4085","3",NULL
"10732","546","2","1"
"8544","2459","2","2"
"8544","1070","1","1"
"10733","1123","3","1"
"10733","2167","2","2"
"10733","1085","1","3"
"10735","100","1","2"
"10735","1954","2","1"
"4543","886","3","1"
"4543","1266","2","2"
"4543","1268","1","3"
"4879","759","1","2"
"10736","1064","2","1"
"10736","3191","1","2"
"10749","465","2","2"
"10749","3437","1","1"
"10750","1494","2","1"
"10750","3014","1","2"
"10785","3104","3","1"
"10785","963","2","2"
"10785","954","1","3"
"9759","270","2","2"
"9759","513","1","1"
"1111","3438","2","1"
"1111","533","1","2"
"10787","692","2","1"
"10787","80","1","2"
"10788","581","1","1"
"10788","2304","2","2"
"10789","1020","1","3"
"10789","1721","3","1"
"10789","1264","2","2"
"10790","752","2","3"
"10790","1379","3","1"
"10790","3152","1","2"
"7926","3032","1",NULL
"10791","1655","1","4"
"10791","316","2","3"
"10791","3993","3","2"
"6026","869","2","1"
"6026","3440","1","2"
"10792","4265","2","2"
"10792","771","1","3"
"10792","1228","3","1"
"21232","3803","2","2"
"10793","163","1","3"
"10793","530","2","2"
"6598","3447","2","1"
"6598","1655","1","2"
"10804","1518","1","2"
"10804","3589","2","1"
"10808","3449","2","2"
"10808","91","1","3"
"10808","803","3","1"
"4531","2162","2","2"
"4531","21","1","3"
"4531","987","3","1"
"10853","823","3","1"
"10853","556","2","2"
"10853","1753","1","3"
"10855","884","2","1"
"10855","762","1","2"
"564","1428","2","3"
"564","21","1","2"
"564","823","3","1"
"10874","3450","2","2"
"10874","3792","3",NULL
"10875","944","3","1"
"10875","2591","2","2"
"10875","1024","1","3"
"10871","1056","3","1"
"10871","2008","1","2"
"10871","2068","2","3"
"10876","884","2","1"
"10876","2055","1","2"
"3626","987","3","1"
"3626","1137","2","2"
"3626","100","1","3"
"10877","959","3","1"
"10877","1494","2","2"
"10877","110","1","3"
"10922","869","2","1"
"10922","1951","1","2"
"1358","872","2","1"
"1358","1633","1","2"
"6472","908","2","2"
"6472","3920","3","1"
"6472","1750","1","3"
"10861","30","1","3"
"10861","774","2","2"
"10861","884","3","1"
"10881","1464","2","1"
"10881","721","1","2"
"10291","1222","2","1"
"10291","2317","1","2"
"10298","864","2","1"
"10298","1700","1","2"
"10865","352","1","2"
"10865","3453","2","1"
"10895","823","2","1"
"10895","326","1","2"
"10896","993","2","2"
"10896","1031","1","3"
"10896","1123","4",NULL
"10175","806","3","1"
"10175","3068","2","3"
"10175","3067","1","2"
"10527","2416","1","1"
"10527","4055","3",NULL
"2945","870","3",NULL
"2945","2145","1","2"
"9725","1290","1","2"
"9725","4085","3",NULL
"9726","820","2","1"
"9726","2092","1","2"
"9727","4085","3",NULL
"9727","721","2","1"
"9728","2092","1","1"
"9729","766","1","1"
"2446","1887","2",NULL
"6531","306","1","2"
"6531","1887","2","3"
"6531","884","3","1"
"1644","766","1","2"
"1644","1249","2","1"
"9730","766","1","3"
"9730","774","2","2"
"9730","884","3","1"
"9731","1836","2","2"
"9731","119","1","1"
"9732","762","1","1"
"1576","2060","2","1"
"3064","3459","2","1"
"3064","40","1","2"
"8856","1065","3","1"
"8856","1098","2","2"
"8856","43","1","3"
"1185","2712","2","1"
"1185","655","1","2"
"10958","1065","3","1"
"10958","1206","1","3"
"10958","1697","2","2"
"10960","897","3","1"
"10960","3461","2","2"
"10960","3460","1","3"
"6410","782","2",NULL
"10964","503","1","2"
"10964","803","2","1"
"10836","1919","2","1"
"10836","1008","1","2"
"7732","3","1","2"
"10967","884","3","1"
"10967","352","2","2"
"10967","21","1","3"
"10936","842","2","1"
"10936","1548","1","2"
"10937","836","3","3"
"10937","4198","2","1"
"10937","2905","1","2"
"10938","896","4","1"
"10938","878","3","2"
"10938","717","2","3"
"10938","1505","1","4"
"10153","35","1","3"
"10153","4265","2","2"
"10153","1642","3","1"
"1035","1195","2","1"
"1035","2905","1","2"
"10154","3462","1","2"
"10154","878","2","1"
"10155","1145","2","2"
"10155","2317","1","1"
"8417","91","1","2"
"8417","1815","2","1"
"10188","846","3","1"
"10188","2227","2","2"
"10188","1448","1","3"
"9955","1240","3","1"
"9955","2905","1","2"
"9955","2990","2","3"
"10975","1532","2","1"
"10975","1024","1","2"
"10976","1642","3","1"
"10976","3325","2","2"
"10976","100","1","3"
"10977","803","2","1"
"10977","2022","1","2"
"10979","2024","2","1"
"10979","768","1","2"
"10981","897","3","1"
"10981","1409","2","2"
"10981","1186","1","3"
"6167","1283","1","2"
"11003","774","2","2"
"11003","884","3","1"
"11003","1200","1","3"
"11007","1370","2","2"
"11007","93","1","3"
"11007","823","3","1"
"11008","1554","3","1"
"11008","1082","2","2"
"11008","1081","1","3"
"183","994","1","1"
"11009","908","2","1"
"11009","1679","1","2"
"9998","1065","3","1"
"9998","1467","2","3"
"9998","121","1","2"
"9625","823","3","1"
"9625","1112","1","3"
"9625","1506","2","2"
"10982","637","2","2"
"10982","1177","1","3"
"10982","1642","3","1"
"11019","1384","1","2"
"11019","1409","2","1"
"5970","93","1","2"
"5970","434","2","1"
"6549","1358","1","2"
"6549","1384","2","1"
"3741","3449","3","1"
"3741","91","2","3"
"3741","1358","1","2"
"2440","1919","2","1"
"2440","301","1","2"
"9875","897","2","1"
"9875","1359","1","2"
"9753","1554","3","1"
"9753","1600","2","2"
"9753","4265","1","3"
"5540","457","1","2"
"5540","818","2","1"
"8861","987","3","1"
"8861","3463","2","2"
"8861","1384","1","3"
"1257","987","2","1"
"1257","1002","1","2"
"8866","2768","1","1"
"8870","846","2","1"
"8870","1002","1","2"
"11025","836","3","3"
"11025","768","2","1"
"11025","1748","1","2"
"11026","1384","1","1"
"11026","1739","2","2"
"11027","1927","3","3"
"11027","1409","2","1"
"11027","1384","1","2"
"11030","836","3","3"
"11030","1358","1","1"
"11030","1708","2","2"
"11031","121","1","2"
"11031","1195","2","3"
"11031","1749","3","1"
"11032","3374","3","1"
"11032","3077","2","3"
"11032","1200","1","2"
"11033","4265","2","2"
"11033","1065","3","3"
"11033","967","1","1"
"11034","987","3","1"
"11034","2063","2","2"
"11034","43","1","3"
"3406","110","1","2"
"3406","1820","2","1"
"3406","836","3","3"
"11039","896","3","1"
"11039","878","2","2"
"11039","2022","1","3"
"9900","987","3","1"
"9900","1891","2","2"
"9900","1024","1","3"
"8750","35","1","1"
"8750","1269","2","2"
"8750","1375","3","3"
"7525","1112","1","4"
"9160","1642","3","1"
"9160","256","2","2"
"9160","2905","1","3"
"2537","1249","2","1"
"2537","3504","1","2"
"11111","836","3","3"
"11111","636","2","1"
"11111","1186","1","2"
"10150","1147","1","2"
"10150","896","2","1"
"11116","886","3","1"
"11116","450","2","2"
"11116","1085","1","3"
"11117","1341","2","1"
"11117","2313","1","2"
"4558","884","3","1"
"4558","565","2","3"
"4558","2296","1","2"
"1448","1409","2","2"
"1448","1024","1","1"
"10890","443","1","2"
"10890","869","2","1"
"5035","1521","1","2"
"5035","327","2","3"
"11099","878","3","1"
"11099","3466","2","3"
"11099","3139","1","2"
"11104","884","2","1"
"11104","1577","1","2"
"11109","607","2","1"
"11109","795","1","2"
"4689","56","1","1"
"11147","1874","2","2"
"11147","3468","1","1"
"11144","1240","3","1"
"11144","721","2","2"
"11144","100","1","3"
"4150","1303","1","2"
"4150","4086","2","1"
"5599","1303","1","1"
"545","1183","1","1"
"11151","4056","2","3"
"11151","40","1","2"
"11151","822","3","1"
"4659","864","3","1"
"4659","772","2","2"
"4659","93","1","3"
"7128","100","1","3"
"7128","503","2","2"
"7128","812","3","1"
"10415","1875","2","1"
"10415","1957","1","2"
"1300","503","1","2"
"1300","3286","2","1"
"10417","864","3","1"
"10417","503","2","3"
"10417","56","1","2"
"10395","1791","3","1"
"10395","4198","2","2"
"10395","110","1","3"
"10396","4085","3",NULL
"10396","533","2","1"
"10419","1452","2","1"
"10419","110","1","2"
"1329","24","1","2"
"1329","1623","2","1"
"4124","1820","2","1"
"4124","3470","1","2"
"1137","1085","1","2"
"1137","1820","2","1"
"10420","636","1","2"
"10420","807","2","1"
"11156","884","2","1"
"11156","1391","1","2"
"11157","959","2","1"
"11157","2487","1","2"
"10897","1024","1","2"
"10897","2591","2","1"
"592","842","2","1"
"592","1742","1","2"
"9700","2214","2","1"
"9700","999","1","2"
"11223","959","2","1"
"11223","1394","1","2"
"11224","1807","2","1"
"11224","1734","1","2"
"6399","951","2","2"
"6399","58","1","1"
"11193","766","1","2"
"11193","1952","2","1"
"3879","585","2","1"
"11215","58","1","1"
"11217","822","3","1"
"11217","2659","2","2"
"11217","2905","1","3"
"11242","1734","1","3"
"11242","2073","3","1"
"11242","585","2","2"
"11220","987","3","1"
"11220","687","2","3"
"11220","2973","1","2"
"11221","1650","2","1"
"11221","3474","1","2"
"11222","604","1","1"
"9122","822","2","1"
"9122","1575","1","2"
"11184","696","1","2"
"11184","869","2","1"
"1585","100","1","2"
"1585","1820","2","1"
"11186","1065","3","1"
"11186","3410","2","2"
"11186","40","1","3"
"6475","822","3","4"
"6475","2905","1","2"
"6475","1750","2","3"
"11187","1650","3","1"
"11187","715","2","2"
"11187","35","1","3"
"11189","1919","2","1"
"11189","3064","1","2"
"11190","1713","2","1"
"11190","3105","1","2"
"8998","194","2","2"
"8998","1158","3","1"
"8998","1325","1","3"
"11207","4319","2","1"
"11207","1229","1","2"
"7109","2816","1","1"
"11208","3844","2","1"
"11208","1750","1","2"
"10905","987","2","1"
"10905","357","1","2"
"11209","485","2","3"
"11209","4199","3","1"
"11209","1384","1","2"
"11210","58","1","2"
"11210","842","3","1"
"11210","1688","2","3"
"11212","1652","2","1"
"11212","3459","1","2"
"4030","2133","2","1"
"1031","822","2","1"
"1031","1609","1","2"
"562","1065","3","1"
"562","256","2","2"
"562","106","1","3"
"4478","886","2","1"
"4478","1309","1","2"
"11214","3478","2","2"
"11214","35","1","1"
"6876","1835","2","2"
"6876","3479","1","1"
"572","1123","3","1"
"572","1780","2","2"
"572","100","1","3"
"11181","1283","1","2"
"11181","3205","2","1"
"11182","2916","2","2"
"11182","93","1","3"
"11182","1103","3","1"
"11183","311","1","2"
"11183","1294","2","1"
"6052","864","3","1"
"6052","3480","2","3"
"6052","1283","1","2"
"10432","842","2","1"
"10432","1708","1","2"
"11196","1298","1","1"
"6015","3481","1","3"
"482","3481","1","3"
"6695","823","3","1"
"6695","1815","2","2"
"6695","3481","1","3"
"11200","869","2","1"
"11200","722","1","2"
"11201","1097","3","3"
"11201","1724","2","1"
"11201","1748","1","2"
"11202","2168","2","1"
"11202","100","1","2"
"11203","886","3","1"
"11203","1200","1","3"
"11203","1213","2","2"
"9740","822","2","1"
"9740","1573","1","2"
"11204","842","2","1"
"11204","1685","1","2"
"11174","4341","2",NULL
"11175","3483","1","1"
"8531","1137","1","1"
"11178","2890","1","1"
"6230","815","2","1"
"6230","3485","1","2"
"10133","3064","1","2"
"3956","2905","1","2"
"3956","2022","2","3"
"3956","812","3","1"
"11244","1065","3","1"
"11244","3487","2","2"
"11244","2056","1","3"
"11245","3572","2","1"
"11245","2203","1","2"
"11246","396","1","1"
"9957","869","2","1"
"9957","3192","1","2"
"9960","897","3","1"
"9960","1367","2","3"
"9960","1344","1","2"
"9961","836","3","3"
"2923","118","1","2"
"9966","3490","2","1"
"9966","686","1","2"
"9968","836","3","3"
"9968","338","2","1"
"9968","3491","1","2"
"4523","1872","1","2"
"4523","3085","2","3"
"4523","1065","3","1"
"6409","4085","3",NULL
"6409","721","2","1"
"9970","275","1","1"
"9973","3492","1","1"
"9974","2314","2","1"
"9974","148","1","2"
"11251","908","2","1"
"11251","2542","1","2"
"11233","2090","3","1"
"11233","392","2","3"
"11237","217","2","2"
"11237","100","1","3"
"11237","1301","3","1"
"7302","2124","1","1"
